Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change	score
CLEC12A	5.62147082162044	0.000233849713387604	UP	3.50738497709183	0.0349819686683003	UP	0	1	NOT	5.62147082162044
LINC00475	5.58684588262975	0.000156471265127197	UP	3.72950632030957	0.0209552390479099	UP	0	1	NOT	5.58684588262975
PTX3	8.62822341218846	4.54574555396984e-19	UP	6.12594563477533	5.14633541131201e-10	UP	1.52664305590661	0.187353510702679	NOT	5.57493730037523
CDH6	5.5526145151669	0.000389681023218404	UP	5.25678366511957	0.000949918304372495	UP	0	1	NOT	5.5526145151669
LOC349160	5.44817966972757	0.00025224884346758	UP	4.30819298737385	0.00578802882672496	UP	0	1	NOT	5.44817966972757
SNORD114-31	5.44676572396271	0.000195630671324992	UP	4.66439010493605	0.00204204043757505	UP	0	1	NOT	5.44676572396271
RCAN2	7.78613410620426	1.53414925324586e-11	UP	6.0291950504228	3.02030271507136e-07	UP	1.18406247454849	0.428300999409804	NOT	5.41800915710728
LOXL4	6.09554376227211	7.81941232338841e-12	UP	3.36138643841677	0.00029884978440537	UP	0.35236455009507	0.783210380944613	NOT	5.39081466208197
FGF10-AS1	5.35134960161297	0.000351242016930779	UP	4.02417549098872	0.0114216679980716	UP	0	1	NOT	5.35134960161297
SNORD114-11	5.32581800006175	0.000392245540189606	UP	4.11547427849824	0.00948302966892297	UP	0	1	NOT	5.32581800006175
RBMS3-AS1	5.2586864018657	0.00035820586001969	UP	4.94456123809339	0.000942490176057648	UP	0	1	NOT	5.2586864018657
LOC101928940	5.254054014658	0.000685007807920585	UP	4.48551350338053	0.00490769509075326	UP	0	1	NOT	5.254054014658
DSCR10	5.20526908487161	0.000511773613118098	UP	4.33794802597199	0.0053795904441947	UP	0	1	NOT	5.20526908487161
FPR1	5.13609923558157	0.000679887499186854	UP	4.5092471359271	0.00376157754407609	UP	0	1	NOT	5.13609923558157
PTPRC	5.12339537833561	0.000858142108700091	UP	3.68486338820304	0.0252100214341814	UP	0	1	NOT	5.12339537833561
FAM26E	5.1659027261155	1.43812799665614e-08	UP	3.2371618906338	0.000697942417653894	UP	0.0441324089723231	0.985923889919293	NOT	5.07763790817086
TCTEX1D1	5.02956200677353	0.00125655843509906	UP	3.48876203295204	0.0377939242128318	UP	0	1	NOT	5.02956200677353
LOC101929319	5.01495564708011	0.00142873768915914	UP	3.41502117825358	0.0437881293449903	UP	0	1	NOT	5.01495564708011
LOC100506444	5.00167949185023	0.00117178373693152	UP	3.87855468133184	0.0171107989863744	UP	0	1	NOT	5.00167949185023
GALNT16	5.58723708840662	9.17078336755551e-11	UP	3.19182067071429	0.000645941654613184	UP	0.309426381247478	0.848522147264895	NOT	4.96838432591166
MAP1A	5.03716713728026	1.0697001864938e-07	UP	3.97876621849641	4.057202947327e-05	UP	0.0351661149372062	0.99014621073149	NOT	4.96683490740585
SP9	4.93355646732823	0.00122977537989755	UP	4.91130736067419	0.00140030197346453	UP	0	1	NOT	4.93355646732823
BRINP1	5.18854519898602	4.47465006277732e-07	UP	2.54436422724821	0.0222036101240847	UP	0.129399265642972	0.945423490303052	NOT	4.92974666770007
AGT	5.95833552277751	8.82164134737728e-08	UP	5.65101365799115	4.87319570754032e-07	UP	0.517270511029553	0.797402800276656	NOT	4.92379450071841
SLC9A9-AS1	4.91772581265059	0.00152242656128021	UP	4.41483544587772	0.00549559360883055	UP	0	1	NOT	4.91772581265059
LOC101927969	5.87731200545062	2.06705472367751e-06	UP	3.30676700998691	0.0166386143581097	UP	0.484276189194309	0.82274052452995	NOT	4.908759627062
GYPE	5.87012276195424	1.00695952169926e-08	UP	4.66001807572656	1.37526807029863e-05	UP	0.505215334503118	0.803354106634463	NOT	4.859692092948
GRPR	4.84952096123509	0.00201791590228758	UP	3.86769435988822	0.0186898342282235	UP	0	1	NOT	4.84952096123509
CH25H	6.42049824207211	6.42596048351108e-10	UP	5.035406691302	2.51267989626817e-06	UP	0.819875929603494	0.62276439674158	NOT	4.78074638286513
EBF2	5.61455065040002	5.50954211431029e-07	UP	4.65581900017795	6.04782618260914e-05	UP	0.422315844705642	0.842419907135272	NOT	4.76991896098873
CLDN11	7.40612447480349	1.27206120979563e-12	UP	5.82519758645316	4.02783198470997e-08	UP	1.32419591366984	0.294788091314357	NOT	4.75773264746381
ZFHX4	6.67264397716912	2.7901600815064e-12	UP	5.85715462201234	1.35555295615499e-09	UP	0.96577321936792	0.431834883788393	NOT	4.74109753843328
WISP2	6.50904039171062	6.29278600318011e-08	UP	4.82864623276354	9.69055875898246e-05	UP	0.929922757490548	0.569132174495729	NOT	4.64919487672953
BMS1P21	5.17628169039046	0.000217396409419053	UP	4.74249116413005	0.0008863434485891	UP	0.269381378207463	0.911130584739089	NOT	4.63751893397554
LINC00710	4.55187741779814	0.00469697653081378	UP	3.7697160860934	0.0242837189754194	UP	0	1	NOT	4.55187741779814
ZCCHC5	4.54535059784452	0.00416730379188789	UP	4.22192401107368	0.00923675243543188	UP	0	1	NOT	4.54535059784452
SLC1A7	6.72584547929337	9.8677403770525e-08	UP	6.15999535371822	1.48938475775361e-06	UP	1.10697288424314	0.559279694013536	NOT	4.51189971080709
SHOX	4.46795076007683	0.00541205078655053	UP	4.40017074991176	0.00689319559206461	UP	0	1	NOT	4.46795076007683
ADAMTSL1	5.83576297737225	1.33092234150057e-06	UP	5.41889781818012	9.32213598117228e-06	UP	0.6864180611315	0.683558278260074	NOT	4.46292685510925
SMIM10	5.32415074702242	6.26679930660979e-06	UP	4.90935569823034	4.03197836200413e-05	UP	0.456253594463327	0.829022275958137	NOT	4.41164355809577
LINC01279	4.80672613849761	2.64485966206491e-08	UP	3.69928863548002	2.90964901580096e-05	UP	0.200592395263075	0.882879069751671	NOT	4.40554134797146
RTL1	4.87663676089452	2.09092961381413e-08	UP	3.77996399077863	2.79028613798604e-05	UP	0.236930735870182	0.890213054753687	NOT	4.40277528915416
DKK2	5.50955794176516	0.000584138550929354	UP	3.9998886568253	0.0167084794884702	UP	0.554508329903008	0.805069186855181	NOT	4.40054128195914
GOLGA8M	4.41837211384688	0.00176197505784382	UP	3.14397173051373	0.0363100945351441	UP	0.0149567933127806	1	NOT	4.38845852722132
LINC01021	5.200715662828	4.65859760287092e-12	UP	3.40079700017143	2.19737828884175e-05	UP	0.424839652942653	0.756058818906277	NOT	4.3510363569427
LINC00506	4.50679421940328	0.000114716097023265	UP	3.39853946376297	0.00630451402367489	UP	0.0836215837886405	0.978955656411447	NOT	4.339551051826
FLJ36777	4.32950257217589	0.00842780091533709	UP	3.46567900154121	0.0437607517885458	UP	0	1	NOT	4.32950257217589
ARHGAP28	5.41988768990474	6.83806533219138e-08	UP	4.13246095009575	6.42003341442316e-05	UP	0.553562762125628	0.708107686567478	NOT	4.31276216565348
SLIT3	5.77759271161533	9.54036628718574e-07	UP	4.16330082961493	0.000622816772002578	UP	0.745214023717519	0.629100245218962	NOT	4.28716466418029
SPEF2	4.63333003301304	9.82373909940217e-15	UP	3.18265888691687	5.02618955527677e-07	UP	0.188142655422937	0.882531121316602	NOT	4.25704472216716
MKX	7.40409230332278	1.12308698620707e-16	UP	6.08517998383944	1.72148834042088e-11	UP	1.57392443094711	0.140377343775727	NOT	4.25624344142857
LAMA2	5.09542189392859	3.98386269043744e-07	UP	4.15815964642012	5.14127415764804e-05	UP	0.429506021038927	0.759362320737637	NOT	4.23640985185073
LDB2	6.378430014626	2.26331338806003e-08	UP	5.78852133248237	5.4920644667402e-07	UP	1.09193676356812	0.464544097437434	NOT	4.19455648748976
ZBTB20-AS1	4.38154723075907	2.67879265340645e-10	UP	3.31332718942256	4.28667041249313e-06	UP	0.106779418467017	0.945438673232672	NOT	4.16798839382504
AQP1	5.15651465540757	1.4915651881e-07	UP	2.21789377814729	0.0416756625391617	UP	0.498820131055128	0.729830844669831	NOT	4.15887439329732
ZNF883	6.00225978129665	5.60986043444981e-07	UP	5.3322456473826	1.24172578406203e-05	UP	0.922923199110929	0.59652504876368	NOT	4.15641338307479
PIEZO2	5.93858632902266	5.41156701076503e-11	UP	2.78265686072653	0.00463794375324353	UP	0.925369122433478	0.451316543877799	NOT	4.08784808415571
SLC1A2	5.81585292918466	1.32411893701781e-08	UP	3.7075552871125	0.000518103959265666	UP	0.869612849057116	0.524878290704563	NOT	4.07662723107042
TNXB	4.20152153802398	4.30772130046791e-05	UP	3.20091126482466	0.00255175349950106	UP	0.0667340204556066	0.974365809857762	NOT	4.06805349711277
FMO6P	6.35454605935334	9.63413794256782e-07	UP	5.26962600481989	7.96755079849031e-05	UP	1.14522953524173	0.554172674592307	NOT	4.06408698886988
CCDC102B	7.85673904641535	2.50507163494239e-15	UP	5.87852679961669	8.07808162631742e-09	UP	1.89962802989237	0.149407366167192	NOT	4.0574829866306
DSEL	5.48165700489668	3.05669761981319e-11	UP	4.18973185555294	6.37138894403262e-07	UP	0.71566825876269	0.495078322631792	NOT	4.0503204873713
CYP7B1	6.66890105873207	1.32121662530098e-10	UP	4.11351848375436	0.000132500313940927	UP	1.3097172053447	0.299121934168455	NOT	4.04946664804267
MIR381	4.04712166101773	0.0134572148201704	UP	3.91720182022183	0.0182769782112238	UP	0	1	NOT	4.04712166101773
MIR99AHG	5.99327963111876	5.86285471692587e-11	UP	4.49780223366242	1.8406319944388e-06	UP	0.98050607522439	0.454151601410371	NOT	4.03226748066998
OR1N2	4.02614219638715	0.0152695361187453	UP	3.82831438505565	0.0236061547162166	UP	0	1	NOT	4.02614219638715
FAM198B	4.21892297707847	1.41793797724646e-08	UP	3.03510245628415	7.47397794759801e-05	UP	0.0974767149205076	0.940297800175006	NOT	4.02396954723745
CACNA1C-AS1	6.28582272340485	7.8930041675549e-08	UP	5.21949147573076	1.63361382044746e-05	UP	1.13243259218232	0.552364962528947	NOT	4.02095753904021
RECK	6.96454521907914	5.6196664313528e-15	UP	5.22537179198892	8.65123480134357e-09	UP	1.47194093256442	0.158053075165107	NOT	4.02066335395031
CCDC170	6.0438901158253	1.18605290708788e-06	UP	4.46180927636199	0.00056497707292954	UP	1.02349145108528	0.563853494877071	NOT	3.99690721365473
FILIP1	4.11271548999802	1.24758004573449e-10	UP	2.38165742464466	0.00065739581641776	UP	0.0782907005109322	0.957324503973746	NOT	3.95613408897616
NTNG1	4.6273112530518	7.0601714888579e-08	UP	3.350920997816	0.000164199447087085	UP	0.362698404204196	0.78326000419694	NOT	3.9019144446434
GAS1	3.92057003450133	9.01067376593556e-08	UP	2.86241407483907	0.000150747376092544	UP	0.0112335652615163	1	NOT	3.8981029039783
HTR2A	4.15573806846453	0.00142485678467804	UP	2.93684055540748	0.037739164534361	UP	0.142359134485017	0.957573712252326	NOT	3.87101979949449
CD34	4.6491614051368	0.00111916232918668	UP	3.83174717551466	0.00969924165603504	UP	0.411665903616684	0.856688874385593	NOT	3.82582959790343
GSTM1	6.05988008862343	2.70586544312144e-06	UP	4.66241982398727	0.000596613631977153	UP	1.12914634316294	0.56485366190895	NOT	3.80158740229755
GNA14	4.97607503150619	7.74054592279487e-07	UP	2.64365367787734	0.0150081989623703	UP	0.590350418790753	0.682243692739723	NOT	3.79537419392469
PRICKLE2-AS1	4.07789950598158	8.67004502793333e-09	UP	2.64153588321756	0.000603050002740201	UP	0.153628886115195	0.921908812461046	NOT	3.77064173375119
PDGFC	3.90100264449966	8.74649934327834e-10	UP	2.59757110648583	7.73030460668922e-05	UP	0.0693462033142582	0.951700086293221	NOT	3.76231023787115
LPPR4	3.75058997308426	5.10410697635426e-05	UP	2.20956640213518	0.0243734137826744	UP	0.00700556920483936	1	NOT	3.73657883467458
DAB2	3.96805739128519	5.60875946785237e-05	UP	2.90186717156968	0.0044825799762333	UP	0.116003740776975	0.944502320669476	NOT	3.73604990973124
KCNJ6	6.37436039712196	1.4825818159604e-07	UP	4.28164753407353	0.000776498052752759	UP	1.32454913065004	0.421172813533005	NOT	3.72526213582189
PDE7B	4.42146968009811	0.000124851380828499	UP	3.08038711700903	0.0106257705645252	UP	0.356316126417361	0.833617495556007	NOT	3.70883742726338
FRMPD4	4.69311131762947	0.000306223711241297	UP	4.43254194592377	0.000761893985518938	UP	0.505167859325674	0.815338765380374	NOT	3.68277559897812
CCDC85A	3.95769547952142	1.44719060923711e-06	UP	2.73788922991557	0.00158637277256433	UP	0.149012161407341	0.925366399516634	NOT	3.65967115670674
LOC100507477	5.39931158562711	0.000154700274589624	UP	3.83012331599911	0.0115806725869044	UP	0.870540355452587	0.67490830276805	NOT	3.65823087472194
NRN1	7.25200425187215	1.91608146297127e-09	UP	5.19343679240168	3.07458389407427e-05	UP	1.79925280334843	0.235166137386642	NOT	3.65349864517529
CLEC3B	4.43122474622827	1.50342677708248e-05	UP	4.32892327230073	2.72534431880028e-05	UP	0.397050476989844	0.805980091639856	NOT	3.63712379224858
RARRES2	6.08211139908311	2.4550261295704e-14	UP	3.53134173072216	2.04535811037203e-05	UP	1.22912028787547	0.201401986150791	NOT	3.62387082333216
COLEC12	10.3322345115515	1.50541493195258e-25	UP	7.44316516141928	1.3458758889631e-13	UP	3.36593860152757	0.00199600615200361	UP	3.60035730849631
FGF1	4.61365525744656	1.84307175735333e-06	UP	3.34534493352997	0.000846290441521655	UP	0.510929406558247	0.709111525654597	NOT	3.59179644433006
CYP2A7	5.95863463221138	6.09398955330783e-07	UP	5.27447196897969	1.60588486851603e-05	UP	1.18379970272757	0.536434485591147	NOT	3.59103522675624
ALDH1A1	8.23479462550941	7.23984526484033e-12	UP	7.4246865075268	9.74585734589734e-10	UP	2.33657581772761	0.0868273363582045	NOT	3.56164299005419
XAF1	5.77456766686435	3.90725077723453e-14	UP	4.78861183773219	6.35619706027976e-10	UP	1.11639976324888	0.23432317117518	NOT	3.54176814036659
LINC00312	3.61114640647056	0.000189924909711831	UP	2.59393015199678	0.0110038292591895	UP	0.0351779412945003	0.992097522641592	NOT	3.54079052388156
LINC01358	5.51127096681104	4.7689522564689e-05	UP	3.62940510029275	0.0145094165397539	UP	0.989625610674714	0.626248894397311	NOT	3.53201974546161
SLIT2	5.89491343954589	3.76051067545706e-18	UP	4.03147992614344	6.10459439691987e-09	UP	1.18313484999	0.133762340400622	NOT	3.52864373956589
AK5	4.37313512779128	2.74916282887766e-06	UP	3.60665348200822	0.000156042818462063	UP	0.436569575527595	0.736603349057026	NOT	3.49999597673609
MYLK	5.9832585518389	5.70812181947202e-12	UP	4.83368444269855	4.35209720485711e-08	UP	1.25244366173884	0.221567721616334	NOT	3.47837122836121
LOC100505635	4.35926175692223	0.000837578210402594	UP	2.99243363413324	0.0375523490730244	UP	0.449113287537508	0.841057009898262	NOT	3.46103518184721
OLFML1	6.57613047126126	2.62431395533207e-10	UP	4.77233703966548	8.07207771756677e-06	UP	1.55827450903017	0.220676482299274	NOT	3.45958145320093
ENPP1	3.74441734652753	0.000264805553621759	UP	2.89203723066039	0.00647793076870506	UP	0.151130924334409	0.927680169562994	NOT	3.44215549785872
IRAK3	3.83477026483958	1.32808872017308e-05	UP	2.61381340585018	0.00438677905237573	UP	0.200314612508684	0.881720772127004	NOT	3.43414103982222
DOK6	5.81260695741086	7.46691867177829e-08	UP	3.9883893341755	0.000406949225418273	UP	1.19249075240042	0.407890049845025	NOT	3.42762545261001
CD248	6.06754173409979	9.25131521535574e-10	UP	4.55829416865303	6.84499891726254e-06	UP	1.320863343698	0.261912071851085	NOT	3.4258150467038
KIAA1644	6.120766195012	2.72575517710819e-09	UP	4.14067002789641	0.000102987043251829	UP	1.36117077670057	0.28646087252264	NOT	3.39842464161087
DNAH7	4.17967305140569	4.79112857188321e-05	UP	3.26964141101719	0.00217066447695244	UP	0.392653089840145	0.810693136079594	NOT	3.3943668717254
TNFSF13B	4.08291224478899	5.57748186181423e-05	UP	3.12678042746183	0.00323164666511308	UP	0.349249934987523	0.842130368883517	NOT	3.38441237481394
PODN	6.78754981705019	3.15827608971893e-10	UP	5.8795252514288	7.59560819699046e-08	UP	1.71797615687024	0.174273464132065	NOT	3.35159750330971
SFTPD	3.9414470541156	0.00064730026706113	UP	3.30354786161623	0.00568234873653061	UP	0.29668940793003	0.883254530779582	NOT	3.34806823825554
SCN8A	5.42573733949946	4.24706914703899e-09	UP	4.30333595069416	5.03465898531816e-06	UP	1.05340677877633	0.353444053098155	NOT	3.3189237819468
TOX	5.56213324824262	3.43056838894551e-09	UP	3.24808963160537	0.00154550655806585	UP	1.13121357701507	0.410850404321049	NOT	3.29970609421248
SPON2	4.07784318045492	0.000233849713387604	UP	2.83156676516925	0.0145571060253425	UP	0.401476315991167	0.794816096280712	NOT	3.27489054847259
SLC2A10	4.77239503897141	7.43782087319418e-06	UP	3.64968630960018	0.000878450762027643	UP	0.758429209019314	0.579165318996414	NOT	3.25553662093278
PLCB4	5.65360726198822	8.88570312022583e-10	UP	4.5180953078368	1.58801378838791e-06	UP	1.21037492564189	0.290658989432489	NOT	3.23285741070444
CLIP3	3.60842180270818	4.55067237087348e-06	UP	2.78624227504856	0.000580538394166254	UP	0.196337836971242	0.86871044621115	NOT	3.2157461287657
CPT1C	3.63487617508116	1.58824502274417e-07	UP	2.57855337769458	0.000335874807009599	UP	0.213060606829058	0.843780813906225	NOT	3.20875496142305
OLFML3	5.7609201773872	2.91423341179464e-08	UP	4.50834133297669	2.20054269296526e-05	UP	1.28603448768087	0.304451651698747	NOT	3.18885120202547
TMEM200A	3.86162720193606	7.80808076024973e-05	UP	3.44067102259125	0.000557399171700638	UP	0.340553538102013	0.808705502185015	NOT	3.18052012573203
TNFSF4	4.05103753031077	0.000326784737671193	UP	2.8473821548996	0.0163686151965944	UP	0.444405579803657	0.7891427785602	NOT	3.16222637070346
TGFBR3	4.32135658719111	1.18836249168459e-07	UP	2.67109046303643	0.00170569658358021	UP	0.583742548255193	0.579048262138693	NOT	3.15387149068072
LOXL1	4.57941498307739	3.05263778425947e-08	UP	3.07404571120303	0.000328595590602609	UP	0.713530652852319	0.496406846674495	NOT	3.15235367737275
SPON1	4.50819563491314	6.23078179170948e-07	UP	2.13867227712238	0.0282408373566773	UP	0.678875082224155	0.561880948914347	NOT	3.15044547046482
ABCA8	3.69923612677339	0.0001100981863269	UP	3.06921889259719	0.00185769517670667	UP	0.279509171921774	0.855313406278949	NOT	3.14021778292984
PCDHGB1	4.27264843579192	9.19965599339545e-05	UP	3.40400043875859	0.00258491833460212	UP	0.57202804946503	0.714716741865189	NOT	3.12859233686187
CXCL12	7.78641885387409	2.30109754631269e-08	UP	7.12866121465477	4.34854572321746e-07	UP	2.33758870443057	0.142582469303797	NOT	3.11124144501295
SLC38A4	3.87370169411767	4.79986190217256e-05	UP	3.84772520644343	6.21306909402088e-05	UP	0.381848483918089	0.786242052383315	NOT	3.1100047262815
LOC100240735	3.70230968535119	0.0143091474534833	UP	3.23052923389573	0.0384881158538007	UP	0.297958407196782	0.904051527883636	NOT	3.10639287095763
SLC39A8	4.25291389090166	4.36988291658913e-19	UP	2.31499413137469	2.9307179194591e-06	UP	0.583352381525397	0.327624299933128	NOT	3.08620912785087
SNORD114-26	4.0646579590649	0.0032631429453945	UP	3.33389830392167	0.0213927890815947	UP	0.493304862523149	0.824705884832292	NOT	3.0780482340186
LOC440173	5.01697441002562	0.000271571275957961	UP	4.08354785548458	0.00461417330281433	UP	0.973656352419639	0.632739039951132	NOT	3.06966170518634
MRGPRF	8.12401431490383	6.39091865146865e-21	UP	6.5617290796225	7.86321959827218e-14	UP	2.52747535974205	0.0130143292355549	UP	3.06906359541973
CALD1	3.8688137223549	1.26880372883836e-06	UP	3.49022489832737	1.65519319620905e-05	UP	0.406862726113773	0.70369154570138	NOT	3.05508827012736
DDR2	4.84660043480929	1.61371167971352e-07	UP	3.79048511677475	6.30812461850285e-05	UP	0.905068848529674	0.42738370360082	NOT	3.03646273774995
WISP1	5.60362842842583	6.08082580337368e-07	UP	3.90952232020308	0.00077891029436734	UP	1.28485177654178	0.347819851509841	NOT	3.03392487534228
DRAM1	4.63962724889141	3.807098040756e-16	UP	2.79530058850911	1.95474855551627e-06	UP	0.805249040782174	0.237368088024145	NOT	3.02912916732706
CYP2A6	4.17041415478712	3.55672049579159e-07	UP	2.94600896939762	0.000689723207393591	UP	0.580070901126827	0.657566345897663	NOT	3.01027235253346
DPP4	6.38485665203897	3.01916487633284e-09	UP	4.88850425225703	8.90983448724698e-06	UP	1.69336449089666	0.173884005719595	NOT	2.99812767024565
DCLK2	3.62016635200107	0.000147375908107331	UP	2.72724594995935	0.00584821262847004	UP	0.312875606768348	0.820767836408495	NOT	2.99441513846438
ADGRG2	3.06670041279928	6.82172707471522e-05	UP	1.73696335774673	0.0427973020338348	UP	0.0445306787414381	0.983502933285743	NOT	2.97763905531641
PAQR5	3.21350871258947	4.85415374620124e-05	UP	2.36374903115167	0.00397240742570543	UP	0.124228752045218	0.924659354270435	NOT	2.96505120849903
SDC2	3.6475132650091	0.000266865083589326	UP	2.79779972447766	0.00694259637885219	UP	0.345738130063902	0.80660371948684	NOT	2.9560370048813
TMEM35	7.16356735609748	3.0147569147175e-09	UP	5.14654930893142	4.67881119619736e-05	UP	2.10405214595046	0.191700383499988	NOT	2.95546306419656
RGMB-AS1	3.59143972365487	0.000190079860854623	UP	2.69191566795413	0.00708780114987821	UP	0.319028901391404	0.818987012011167	NOT	2.95338192087207
LMOD1	5.728185873863	6.12169488248076e-08	UP	5.14890691263708	1.58319112126739e-06	UP	1.39221530478996	0.279741106063877	NOT	2.94375526428308
PCDHB9	4.52688499615779	2.38713163579998e-07	UP	2.08490369858104	0.0462270104981517	UP	0.801857257070728	0.563142326955473	NOT	2.92317048201633
GLDN	8.60909464620634	1.73681219637792e-13	UP	6.85888555909073	1.18954603494706e-08	UP	2.84958105758337	0.0650696120473905	NOT	2.9099325310396
NEXN	3.99700138425803	6.43145102667359e-06	UP	3.51238947735328	9.91465206875201e-05	UP	0.545330450445859	0.652612501826267	NOT	2.90634048336631
TPM2	3.89023280260181	1.85776472263559e-05	UP	3.1652392528797	0.000683020950030395	UP	0.49229803604984	0.682414838994176	NOT	2.90563673050214
KSR2	3.63094101804721	0.0165100761384243	UP	3.34658096489929	0.0307170349754696	UP	0.365740381284757	0.878215833195686	NOT	2.8994602554777
GJA1	3.75259141643022	2.54274228035725e-06	UP	2.68897876245752	0.00110381894322738	UP	0.426744886506125	0.6872840168101	NOT	2.89910164341797
S1PR1	4.7485099021721	6.42836651428282e-07	UP	3.74618649870953	0.000140110659526961	UP	0.931400434360206	0.480909805446822	NOT	2.88570903345169
ADAMTS9-AS2	4.00465505174906	1.03504135152153e-05	UP	2.95837147044898	0.00185945053351208	UP	0.562290953531012	0.679230556690827	NOT	2.88007314468704
SLC9A9	3.46103316558684	0.000259083117187562	UP	2.17670277693243	0.0301514689208863	UP	0.298259391596308	0.828278451402714	NOT	2.86451438239422
LOC101929415	7.37614794716869	5.20764789514583e-11	UP	6.46248034509489	1.62254762833021e-08	UP	2.25617135262782	0.145631231010697	NOT	2.86380524191306
FENDRR	7.65884325964414	1.3647579416655e-08	UP	5.60939822950693	6.12531501026599e-05	UP	2.40481588026764	0.153406003672753	NOT	2.84921149910885
TRPC6	5.08461666448501	0.00135893213138509	UP	3.46831431966024	0.0382452092368765	UP	1.13414841679341	0.569324487499805	NOT	2.81631983089819
HLA-L	2.98952578623019	0.000119579615096562	UP	2.5051767461458	0.00170569658358021	UP	0.0897986341194788	0.950689517305671	NOT	2.80992851799123
WHAMMP3	4.08925433146672	2.48881323091096e-07	UP	3.16906075503154	0.000107161223492787	UP	0.646054800878867	0.561510810756332	NOT	2.79714472970899
HERC6	3.54220815605583	1.6766983106918e-06	UP	2.28964092107359	0.00303701732096333	UP	0.373354359263143	0.710427949472956	NOT	2.79549943752954
NNMT	7.42856659030136	2.73309920695591e-18	UP	6.13918297974105	1.03331502652237e-12	UP	2.32138505637238	0.0147833916177262	UP	2.78579647755661
LOC101929586	6.35852410409849	9.25335743311331e-12	UP	4.40536596424318	9.61949195555405e-06	UP	1.79147311434831	0.187274905590981	NOT	2.77557787540187
HSPB3	6.6924227349907	5.81631510134603e-10	UP	4.70543354636226	3.02781850331012e-05	UP	1.95908478249718	0.160952641590241	NOT	2.77425316999635
CDR1	4.44353628417322	8.62583673634452e-06	UP	3.21808915113199	0.00184003506921885	UP	0.84032403868949	0.499012397225425	NOT	2.76288820679424
TMEM26	3.28760329691286	0.00533222855869787	UP	2.73711669483324	0.0252138732692043	UP	0.268273856675532	0.886440036729728	NOT	2.75105558356179
DAB1	6.34388090972717	2.30978380597354e-08	UP	5.24950142667844	6.28172700179753e-06	UP	1.80098511484395	0.215589719783614	NOT	2.74191068003927
NOVA1	5.42520464865742	3.59043609414134e-07	UP	3.67723795494206	0.000946938610271728	UP	1.34674051710252	0.312540092438547	NOT	2.73172361445238
SLIT2-IT1	5.26530164437753	1.90544716561534e-06	UP	3.92199276781424	0.000630774034060446	UP	1.26843791352398	0.379599887451396	NOT	2.72842581732956
PCDH10	4.10291949099934	1.42051482541361e-06	UP	2.29668783742461	0.0166653529819519	UP	0.68847263282837	0.603455106645007	NOT	2.7259742253426
CTHRC1	3.93166931824403	3.96410346528587e-07	UP	3.93116564904181	4.62373910021745e-07	UP	0.606833311559349	0.562996968435936	NOT	2.71800269512533
THBS2	3.91576019999332	0.00109645796229588	UP	2.82194345355491	0.0244168130719979	UP	0.606165769290284	0.698921574672864	NOT	2.70342866141275
ADRA1B	3.59615463660111	0.00642736167009933	UP	3.10541846183026	0.0226892963022302	UP	0.446591493669592	0.827532460874847	NOT	2.70297164926192
MSRB3	4.06772686891321	3.23045655271206e-08	UP	3.14535477455709	2.97782624471967e-05	UP	0.685874269808018	0.458465151353318	NOT	2.69597832929717
BMPER	8.72567616456217	3.63061995790587e-21	UP	6.88302515864442	2.02035468569396e-13	UP	3.016568392241	0.00324710533773881	UP	2.69253938008017
TET1	3.97932507676361	4.72536048053949e-12	UP	3.05196388100443	2.15869603600769e-07	UP	0.644248554053271	0.389243680914937	NOT	2.69082796865707
LOXL3	4.01399185483033	1.54254605907796e-10	UP	2.50958113645142	0.000119728607864048	UP	0.663291152353656	0.404228899533072	NOT	2.68740955012302
LINC00327	5.81538064120814	4.31492957481768e-09	UP	4.50954739296705	1.23177396461211e-05	UP	1.56416455656668	0.26700561870243	NOT	2.68705152807479
COL8A1	8.15572581703954	2.79463018257651e-17	UP	5.99985261502587	1.03477166182838e-09	UP	2.73644101063265	0.0094545172623303	UP	2.68284379577424
ARHGAP6	4.69324640219455	3.26426901825826e-09	UP	3.18594399318385	0.000133644712113374	UP	1.00763622835475	0.352684932078959	NOT	2.67797394548505
GPR68	3.57474321143384	8.25419065607299e-09	UP	2.4875909870443	0.000112354634062331	UP	0.456976801475313	0.594873711991813	NOT	2.66078960848322
PCDHGB7	2.73628109810672	5.19844220705065e-05	UP	1.9226028589726	0.00638081756684625	UP	0.0475445205190838	0.971911427104134	NOT	2.64119205706855
SMAD9	3.82414350392837	9.32038271758194e-07	UP	3.52458854714593	7.96775248438867e-06	UP	0.602235202473362	0.570224796871904	NOT	2.61967309898164
KDELC2	3.56677628074575	9.93643835268059e-10	UP	2.27010272195268	0.000176955806541467	UP	0.475920286424641	0.529174885545738	NOT	2.61493570789646
SEPP1	3.47721430925312	5.77364402400953e-05	UP	2.37635085288478	0.0089246664219045	UP	0.436474292048779	0.720704917760587	NOT	2.60426572515556
FAM20A	4.60255676031181	3.07972354610424e-12	UP	2.83260878253653	3.54551546330071e-05	UP	1.01024730501503	0.202265623391087	NOT	2.58206215028176
PRKCA	3.20081076303628	3.36597232751091e-07	UP	2.13081502308883	0.0010706624632159	UP	0.310320756510712	0.715553596724315	NOT	2.58016925001485
