Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
TAS2R30	3.28075259308939	0.00369878596786548	UP	2.90800461446284	0.0261895870794397	UP	2.06595714779712	0.45658946913957	NOT
TAS2R31	3.20321981387279	0.000972814791976115	UP	3.17957215412337	0.00120078494281837	UP	1.56250622653735	1	NOT
TAX1BP1	3.07949535254235	2.0072869997266e-10	UP	3.05686161959716	4.61949837267457e-10	UP	2.97420156270827	3.09462896358123e-09	UP
TBC1D8B	3.16896611033811	1.01565985229912e-05	UP	2.73389619155571	0.000900369641011981	UP	1.5677695599413	0.680430386795346	NOT
TBK1	2.27203330857843	0.000932512652561823	UP	1.97037549997454	0.0225451187224247	UP	1.3226345588534	0.952638679052057	NOT
TBX15	7.87865198093842	1.09341977361336e-10	UP	6.90933885829836	7.12804943955681e-08	UP	3.95965139204181	0.0328308476623621	UP
TBX18	6.66424852466259	1.13313638994449e-13	UP	5.81292787574137	7.19189710968582e-10	UP	2.78887514415068	0.0901867353500637	NOT
TBX4	5.44920909180217	0.000519658282165097	UP	5.27087051154916	0.00127149549514656	UP	2.80949330931689	0.409624429397723	NOT
TBX5	9.78482817522776	9.8492376636088e-14	UP	9.17063277405447	8.19219715633047e-12	UP	7.19657669313947	6.43916330687286e-07	UP
TBX5-AS1	7.58665526766644	1.30525084733782e-08	UP	7.0353673848098	3.47927791822216e-07	UP	3.34049137396171	0.159950095125701	NOT
TCAF1	3.66361229747309	9.34521845896831e-16	UP	2.84589283819442	1.07448093386776e-07	UP	2.32777193158653	0.000372366593863345	UP
TCEAL4	2.75287181258752	0.000242424136643359	UP	2.73754942688182	0.00034317516260836	UP	2.29353808593221	0.0159915940603228	UP
TCEAL7	5.75316337094034	1.81304117986678e-08	UP	4.97921582166377	5.95496673750398e-06	UP	1.71588861681087	1	NOT
