Row.names	res1_log2FoldChange	res1_padj	res1_change	res2_log2FoldChange	res2_padj	res2_change	res3_log2FoldChange	res3_padj	res3_change
C1orf159	-1.41127563702829	0.00764405112716634	DOWN	-1.08538226934482	0.0385103489367825	DOWN	-0.89199975147563	0.0966317077103733	NOT
C1orf35	-2.04209987042551	0.000586684374571337	DOWN	-1.64004810428374	0.00511706818594352	DOWN	-0.815879357165127	0.190962519641032	NOT
C1orf74	-4.66090836450363	1.6751198874516e-15	DOWN	-2.85293533564597	6.29205357325365e-08	DOWN	-2.31892707189634	1.14636485842225e-05	DOWN
C1QBP	-2.45144873335705	3.35873692490379e-08	DOWN	-1.22722747161273	0.00810080928654328	DOWN	-0.543042114627071	0.294836340065322	NOT
C20orf27	-2.34057380474162	5.04340875895605e-08	DOWN	-1.46660867232598	0.000686350108235183	DOWN	-0.687135485598502	0.142489280002665	NOT
C22orf23	-2.65454468648577	1.73770623337279e-08	DOWN	-2.10143559171033	8.34343364161071e-06	DOWN	-1.3233410243111	0.00679784071810169	DOWN
C2orf54	-5.85012248308233	1.26385326189649e-05	DOWN	-5.27032711171977	2.10010632991991e-05	DOWN	-0.743886087288939	0.549897256861944	NOT
C4orf48	-2.07804801811029	0.0278444440702307	DOWN	-1.8951100156939	0.0360627438603148	DOWN	-1.3647844774157	0.13086884547423	NOT
C6orf106	-2.05101203281476	2.26571777382881e-09	DOWN	-1.82772506149758	1.31641162909938e-07	DOWN	-1.09511734187464	0.00243114910724087	DOWN
C6orf136	-1.92450610971443	2.2540037973476e-05	DOWN	-1.09900251175212	0.0128224411832248	DOWN	-0.114190280272007	0.846288590056627	NOT
C7orf26	-2.50856892638043	3.12076930436072e-12	DOWN	-2.39713041322836	1.25116596578056e-11	DOWN	-2.38912388990557	1.68256274750778e-11	DOWN
C7orf50	-2.4235140449806	7.87690632998372e-09	DOWN	-1.94525939562385	3.25230480147877e-06	DOWN	-1.43536573968385	0.000736047122210923	DOWN
C8orf33	-2.10596046860471	7.8362574802315e-10	DOWN	-1.48281786604954	1.47465343137427e-05	DOWN	-1.08019015930651	0.00207384129220895	DOWN
C8orf82	-1.62032039558153	0.000114831129512487	DOWN	-1.30978207402937	0.00153923881002322	DOWN	-1.06504461142952	0.0113840800381244	DOWN
C9orf69	-1.371306987993	0.000168977610335761	DOWN	-1.36883675321314	0.000179666041488533	DOWN	-0.888958996221454	0.019321911052881	NOT
CAMSAP3	-7.54881708780261	2.81043505139621e-11	DOWN	-3.74896519546746	0.000415123581248332	DOWN	-2.46622895855423	0.0261498605622456	DOWN
CAPG	-3.23905259681948	1.70030565539972e-16	DOWN	-2.39562823604302	1.38417013610133e-09	DOWN	-1.04718249678705	0.013009838510685	DOWN
CAPN1	-2.28772814982889	4.07212230519147e-07	DOWN	-1.72002874952467	0.000203215712908574	DOWN	-0.563820195044325	0.289615456957677	NOT
CAPN15	-1.35899595044076	0.000245032036941089	DOWN	-1.06161537504713	0.00482428105382258	DOWN	-0.825986808905827	0.0334014455005382	NOT
CARD10	-5.43065961652183	7.77982896064373e-12	DOWN	-2.314255264289	0.00377804338473519	DOWN	-1.31209510367312	0.126524208528246	NOT
CASP14	-6.31266442024639	4.44735053578554e-06	DOWN	-5.57130785121989	5.68441750327563e-06	DOWN	-5.02833517042069	1.43587447412641e-05	DOWN
