case1_rep1	case1_rep2	case1_rep3	case2_rep1	case2_rep2	case2_rep3	case3_rep1	case3_rep2	case3_rep3	control_rep1	control_rep2	control_rep3
ACIN1	935.547755043383	1210.74107913979	790.079386957182	983.154185899745	1075.47960954852	872.551400979693	744.434644236371	831.156565559438	954.878344331731	815.714902161511	910.484857201114	792.634845368758
ACKR1	0	0	0	0	0	0	0	0	0	0	0.606181662583964	0.618762564690677
ACKR2	0	3.79542658037553	0	1.77785567070478	0	0	0	2.98977181855913	0	8.96390002375287	5.85975607164499	4.53759214106497
ACKR3	368.744295877685	62.6245385761962	155.507688861414	44.4463917676196	103.673302186274	127.873912212541	150.499422661505	116.601100923806	117.933181969258	107.185357730832	107.496214831556	15.8815724937274
ACKR4	3563.45470208435	1597.8745903381	1918.76422546744	2476.55294929176	116.239763057338	206.854857990876	10.749958761536	61.2903222804622	36.1408138292886	5.91235959013487	3.83915052969844	1.23752512938135
ACLY	1619.89852250197	2544.83352214179	1537.51956890398	1461.39736131933	2446.27104956703	2815.10656738491	3745.01688355012	3317.15183269135	4936.07430984232	2613.07221756251	3056.16588219415	4645.46308150938
ACMSD	0	0	0	5.33356701211435	1.04720507258863	1.88049870900796	0	1.49488590927956	1.90214809627835	0.953606385505624	0	0.618762564690677
ACO1	803.508312851374	1085.4920019874	822.685837847479	935.152082790716	333.011213083183	317.804281822345	294.280121097049	279.543665035279	226.355623457124	270.633492206496	343.907063239302	395.183024649113
ACO2	233.48437948587	303.634126430042	331.08088596301	224.009814508803	294.264625397404	298.999294732265	623.49760816909	445.47600096531	454.613395010525	588.184418579869	717.719088499413	869.155149202171
ACOT1	4.83071129970766	45.5451189645063	2.5081885300228	8.88927835352392	2.09441014517725	5.64149612702388	14.7811932971121	7.47442954639782	0	9.34534257795512	22.6307820698013	10.5189635997415
ACOT11	9.66142259941531	7.59085316075106	7.5245655900684	8.88927835352392	53.40745870202	31.9684780531353	126.312015448048	58.300550461903	32.3365176367319	12.206161734472	16.7710259981563	37.7445164461313
ACOT12	1.61023709990255	11.3862797411266	5.0163770600456	5.33356701211435	1.04720507258863	0	0	0	0	0.572163831303374	0	0
ACOT13	133.649679291912	119.555937281829	152.999500331391	142.228453656383	135.089454363933	112.829922540478	167.968105649001	122.580644560924	116.031033872979	84.108083201596	97.9993687844075	126.640071573359
ACOT2	56.3582984965893	55.0336854154452	32.6064508902964	62.2249484746674	64.9267145004949	20.6854857990875	55.0935386528722	28.4028322763117	28.5322214441752	123.77810883863	121.236332516793	91.7831137624505
ACOT4	1.61023709990255	1.89771329018776	2.5081885300228	3.55571134140957	0	1.88049870900796	0	0	0	40.2421894683373	41.4224136099042	26.1942819052387
ACOT7	35.4252161978562	142.328496764082	185.605951221687	51.5578144504387	281.698164526341	306.521289568297	352.061149440305	345.318645043579	469.830579780752	694.797612479398	869.264504145404	842.342104732242
ACOT8	61.189009796297	64.522251866384	62.70471325057	69.3363711574866	59.6906891375517	54.5344625612308	106.155842770168	71.7545236454191	77.9880719474123	99.1750640925849	107.900335939946	125.815054820438
ACOT9	272.130069883531	292.247846688916	288.441680952622	216.898391825984	302.642265978113	293.357798605242	299.655100477817	295.987410037354	374.723174966835	376.48380099762	425.943648242332	376.001385143702
ACOX1	682.740530358682	654.711085114779	366.195525383329	839.147876572658	272.273318873043	261.389320552106	569.74781436141	355.782846408536	330.973768752433	717.112001900229	781.772284179119	695.076614335861
ACOX2	72.4606694956149	85.3970980584494	40.1310164803648	72.8920824988961	13.6136659436521	1.88049870900796	2.68748969038401	2.98977181855913	0	0.572163831303374	1.41442387936258	4.33133795283474
ACOX3	101.444937293861	142.328496764082	90.2947870808209	119.11632993722	51.3130485568427	60.1759586882547	69.8747319499843	59.7954363711826	34.2386657330103	144.18528548845	188.320436509418	182.122448207289
ACOXL	1.61023709990255	5.69313987056329	0	1.77785567070478	76.4459702989698	39.4904728891671	28.2186417490321	67.2698659175804	53.2601466957938	3.43298298782025	0.808242216778619	0.412508376460452
ACP1	267.299358583824	191.669042308964	248.310664472257	167.11843304625	314.161521776588	306.521289568297	338.623700988385	292.997638218795	388.038211640783	274.066475194316	269.952900404059	279.474425051956
ACP2	127.208730892302	225.827881532344	190.622328281733	115.560618595811	141.372684799465	58.2954599792467	91.3746494730563	88.1982686474943	53.2601466957938	122.443059898922	134.370268539445	192.641411807031
ACP5	16.1023709990255	113.862797411266	12.540942650114	81.78136085242	19.8968963791839	24.4464832171035	1.343744845192	17.9386309113548	15.2171847702268	428.169267092025	396.644867884107	588.030690644374
ACP6	20.9330822987332	41.7496923841308	47.6555820704332	37.3349690848005	85.8708159522674	65.8174548152786	194.843002552841	122.580644560924	83.6945162362474	39.2885830828317	48.2924724525225	49.294750987024
ACPP	0	117.658223991641	60.1965247205472	7.11142268281913	15.7080760888294	24.4464832171035	21.4999175230721	34.38237591343	7.6085923851134	0.953606385505624	3.83915052969844	0.618762564690677
ACPT	3.2204741998051	1.89771329018776	12.540942650114	5.33356701211435	16.755281161418	9.40249354503979	4.03123453557601	4.48465772783869	3.8042961925567	8.58245746955062	5.85975607164499	4.74384632929519
ACR	4.83071129970766	0	0	0	1.04720507258863	0	0	0	0	0.572163831303374	0.202060554194655	0
ACRBP	1.61023709990255	0	0	0	2.09441014517725	0	0	0	0	4.00514681912362	2.82884775872517	1.65003350584181
ACRC	40.2559274975638	39.851979093943	17.5573197101596	39.1128247555052	20.9441014517725	5.64149612702388	8.06246907115203	5.97954363711826	3.8042961925567	9.34534257795512	13.1339360226526	12.3752512938135
ACRV1	3.2204741998051	11.3862797411266	7.5245655900684	5.33356701211435	5.23602536294313	0	0	2.98977181855913	0	1.14432766260675	0	3.30006701168361
ACSBG1	4.83071129970766	7.59085316075106	10.0327541200912	7.11142268281913	7.33043550812039	7.52199483603184	2.68748969038401	1.49488590927956	3.8042961925567	4.38658937332587	2.82884775872517	5.15635470575564
ACSBG2	6.44094839961021	1.89771329018776	5.0163770600456	1.77785567070478	7.33043550812039	1.88049870900796	5.37497938076802	11.9590872742365	1.90214809627835	1.71649149391012	1.61648443355724	0
ACSF2	120.767782492691	125.249077152392	130.425803561186	120.894185607925	95.295661605565	131.634909630557	386.998515415297	140.519275472279	178.801921050165	299.813847602968	354.818333165814	400.339379354868
ACSF3	107.885885693471	138.533070183707	72.7374673706612	85.3370721938296	114.14535291216	71.4589509423024	81.9684355567123	107.631785468129	66.5751833697422	374.195145672407	291.775440257081	233.067232700155
ACSL1	555.531799466381	206.850748630466	188.11413975171	318.236165056156	147.655915234996	359.17525342052	536.15419323161	307.94649731159	344.288805426381	371.143605238789	595.472453211647	750.146482593331
ACSL3	932.327280843578	984.91319760745	1055.9473711396	1016.93344364314	940.390155184587	1536.3674452595	2890.395162008	1596.53815111058	3140.44650695555	500.26190983625	568.194278395369	440.558946059762
ACSL4	1626.33947090158	812.221288200363	802.620329607296	1050.71270138653	533.027381947611	1177.19219183898	923.152708646907	702.596377361395	1536.93566179291	178.515115366653	163.062867235086	251.836363829106
ACSL5	67.6299581959072	41.7496923841308	22.5736967702052	32.0014020726861	14.6608710162408	15.0439896720637	36.2811108201841	11.9590872742365	13.3150366739484	11.0618340718652	2.02060554194655	3.30006701168361
ACSL6	1.61023709990255	0	0	1.77785567070478	2.09441014517725	1.88049870900796	0	0	0	2.86081915651687	3.63708997550378	1.03127094115113
ACSM1	0	0	0	1.77785567070478	0	0	2.68748969038401	0	0	0.38144255420225	0	0
ACSM3	0	0	7.5245655900684	3.55571134140957	2.09441014517725	16.9244883810716	17.4686829874961	7.47442954639782	17.1193328665051	2.2886553252135	1.01030277097327	3.30006701168361
ACSM4	0	0	0	0	1.04720507258863	0	0	0	0	0.190721277101125	0	0
ACSM5	0	0	2.5081885300228	0	0	0	0	0	0	3.24226171071912	0.202060554194655	3.71257538814406
ACSM6	16.1023709990255	9.48856645093882	5.0163770600456	12.4449896949335	14.6608710162408	1.88049870900796	1.343744845192	2.98977181855913	5.70644428883505	5.34019575883149	2.02060554194655	0.412508376460452
ACSS1	37.0354532977587	39.851979093943	65.2129017805928	76.4477938403057	18.8496913065953	15.0439896720637	13.43744845192	10.464201364957	17.1193328665051	264.911853893462	219.2357013012	270.811749146286
ACSS2	225.433193986357	303.634126430042	215.704213581961	222.231958838098	296.359035542581	1032.39379124537	2343.49101001486	1488.90636564245	3013.0025845049	715.014067852117	573.851973912819	1637.0394919833
ACSS3	190.007977788501	149.919349924833	203.163270931847	154.673443351316	53.40745870202	33.8489767621433	13.43744845192	37.3721477319891	17.1193328665051	4.577310650427	2.62678720453051	0.618762564690677
ACTA1	0	0	0	0	0	0	0	0	0	5.14947448173037	0.404121108389309	0.206254188230226
ACTA2	259.248173084311	258.089007465536	208.179647991893	387.572536213643	40.8409978309564	43.2514703071831	26.8748969038401	14.9488590927956	11.4128885776701	92.8812619482478	103.050882639274	80.2328792215578
ACTA2-AS1	8.05118549951276	20.8748461920654	10.0327541200912	19.5564123777526	4.18882029035451	1.88049870900796	0	0	0	2.67009787941575	1.21236332516793	2.47505025876271
ACTB	18342.21080499	23431.0659939483	20379.0318064353	17092.3044181558	16683.0240114094	11407.1051688423	11236.3943954955	14406.2155077272	13400.633338281	34111.2632946446	47249.4358717697	52165.8092871887
ACTBL2	0	1.89771329018776	0	1.77785567070478	1.04720507258863	3.76099741801592	9.40621391634403	0	1.90214809627835	3.8144255420225	3.43502942130913	2.06254188230226
ACTC1	32.204741998051	3.79542658037553	2.5081885300228	12.4449896949335	0	0	0	0	0	0.953606385505624	0	0.412508376460452
ACTG1	13751.4248331678	14384.6667396233	14168.7570060988	12549.8831795051	12420.8993659737	9607.46790432166	12085.6411376569	13098.1903371075	12259.344480514	23079.7539058384	29634.2008781881	36591.5555339244
ACTG1P17	4.83071129970766	3.79542658037553	0	1.77785567070478	5.23602536294313	3.76099741801592	4.03123453557601	10.464201364957	1.90214809627835	0.38144255420225	0	0.825016752920903
ACTG1P20	33.8149790979536	17.0794196116899	15.0491311801368	28.4456907312765	19.8968963791839	18.8049870900796	2.68748969038401	31.3926040948709	9.51074048139174	13.9226532283821	19.8019343110762	13.4065222349647
ACTG1P4	3.2204741998051	5.69313987056329	0	5.33356701211435	0	0	1.343744845192	2.98977181855913	1.90214809627835	3.24226171071912	0.606181662583964	0.825016752920903
ACTG2	0	1.89771329018776	2.5081885300228	0	1.04720507258863	0	0	0	0	9.91750640925849	23.0349031781906	7.63140496451835
ACTL10	8.05118549951276	13.2839930313143	15.0491311801368	3.55571134140957	12.5664608710635	11.2829922540478	17.4686829874961	22.4232886391935	7.6085923851134	21.1700617582249	13.9421782394312	19.3878936936412
ACTL6A	141.700864791425	110.06737083089	122.901237971117	80.0035051817153	278.556549308575	242.584333462027	295.623865942241	303.461839583752	357.60384210033	249.081987894069	303.697012954566	379.507706343615
ACTL6B	0	0	0	0	0	1.88049870900796	0	0	1.90214809627835	0.762885108404499	0.404121108389309	1.03127094115113
ACTL7A	0	0	0	0	0	1.88049870900796	0	0	0	0.762885108404499	0	1.03127094115113
ACTL7B	0	0	0	0	0	0	0	0	0	0	0	1.44377931761158
ACTL8	3.2204741998051	0	2.5081885300228	0	0	0	0	0	0	0	0	0.412508376460452
ACTN1	2181.87127036796	3322.89597111877	3233.05501519939	2499.66507301093	2260.91575171885	2538.67325716074	1836.89920337747	2266.24703846782	2153.23164498709	2320.69649976649	2763.78426027449	4063.00125394722
ACTN1-AS1	1.61023709990255	0	0	0	0	0	2.68748969038401	1.49488590927956	1.90214809627835	0	0	0.825016752920903
ACTN2	12.8818967992204	17.0794196116899	0	1.77785567070478	3.14161521776588	0	1.343744845192	7.47442954639782	0	1.525770216809	2.2226660961412	1.44377931761158
ACTN3	1.61023709990255	1.89771329018776	2.5081885300228	0	0	1.88049870900796	0	0	0	2.2886553252135	5.05151385486637	2.47505025876271
ACTN4	1611.84733700245	2030.55322050091	2172.09126699975	1735.18713460787	1411.63243784947	1799.63726452062	2293.77245074275	1784.8937756798	2033.39631492155	3877.93572729717	5129.7112893397	4100.53951620512
ACTR10	265.689121483921	233.418734693095	233.261533292121	240.010515545146	137.18386450911	101.54693028643	128.999505138432	128.560188198043	129.346070546928	193.391374980541	294.402227461612	286.693321640014
ACTR1A	570.023933365504	834.993847682616	662.16177192602	647.139464136541	493.233589189243	492.690661760085	532.122958696034	571.046417344794	517.384282187711	1810.70780479808	1869.26218685475	1498.64293168082
ACTR1B	180.346555189086	222.032454951968	188.11413975171	145.784164997792	164.411196396414	178.647377355756	255.311520586481	227.222658210494	182.606217242721	247.55621767726	229.944910673517	363.213625473428
ACTR2	2685.87548263746	1495.39807266796	1672.96174952521	1877.41558826425	1344.6113132038	1611.58739361982	1631.30624206309	1254.20927788555	1799.43209907932	882.467349146905	1024.4470097669	1159.76730041856
ACTR3	2136.78463157069	1852.16817122326	1928.79697958753	2133.42680484574	1479.70076756773	1513.80146075141	1463.33813641409	1115.18488832256	1761.38913715375	546.988622726026	782.378465841703	781.703373392556
ACTR3B	12.8818967992204	32.261125933192	55.1801476605016	40.89068042621	56.5490739197858	31.9684780531353	22.8436623682641	67.2698659175804	41.8472581181237	46.1545490584722	38.1894447427897	51.5635470575564
ACTR3C	1.61023709990255	5.69313987056329	2.5081885300228	7.11142268281913	6.28323043553176	1.88049870900796	13.43744845192	7.47442954639782	5.70644428883505	7.05668725274162	11.71951214329	14.2315389878856
ACTR5	22.5433193986357	30.3634126430042	20.0655082401824	40.89068042621	85.8708159522674	80.8614444873422	52.4060489624882	77.7340672825374	97.0095529101958	101.463719417798	96.9890660134342	95.2894349623643
ACTR6	82.1220920950302	22.7725594822532	40.1310164803648	69.3363711574866	36.6521775406019	127.873912212541	139.749463899969	38.8670336412687	142.661107220876	41.5772384080452	37.5832630802058	42.0758543989661
ACTR8	257.637935984408	339.69067894361	193.130516811756	270.234061947127	150.797530452762	84.6224419053582	80.6246907115203	100.157355921731	81.792368139969	205.597536715013	172.76177383643	164.17833383126
ACTRT3	20.9330822987332	28.4656993528165	12.540942650114	37.3349690848005	9.42484565329764	0	0	0	0	6.67524469853937	9.09272493875946	9.28143847036016
ACVR1	592.567252764139	480.121462417504	321.048131842919	485.354598102406	203.157784082194	244.464832171035	139.749463899969	170.41699365787	144.563255317154	163.448134475664	154.172202850522	171.603484607548
ACVR1B	227.04343108626	261.884434045911	152.999500331391	183.119134082593	265.990088437511	246.345330880043	236.499092753793	275.05900730744	370.918878774278	273.112868808811	237.825272287109	227.498369617939
ACVR1C	22.5433193986357	13.2839930313143	0	0	2.09441014517725	0	1.343744845192	0	1.90214809627835	4.76803192752812	6.46593773422895	5.5688630822161
ACVR2A	613.500335062872	184.078189148213	67.7210903106156	280.901195971356	65.9739195730835	52.6539638522229	90.0309046278643	44.8465772783869	55.1622947920721	166.308953632181	131.54142078072	115.296091220696
ACVR2B	83.7323291949327	64.522251866384	102.835729730935	103.115628900877	175.930452194889	257.62832313409	153.186912351889	257.120376396085	270.105029671526	95.9328023818658	55.3645918493354	50.5322761164053
ACVR2B-AS1	11.2716596993179	3.79542658037553	20.0655082401824	7.11142268281913	9.42484565329764	3.76099741801592	5.37497938076802	5.97954363711826	5.70644428883505	23.4587170834384	14.1442387936258	3.50632119991384
ACVRL1	446.035676673007	493.405455448819	243.294287412212	396.461814567167	53.40745870202	43.2514703071831	9.40621391634403	38.8670336412687	13.3150366739484	4.19586809622475	5.05151385486637	4.12508376460451
ACY1	0	1.89771329018776	0	1.77785567070478	3.14161521776588	3.76099741801592	1.343744845192	2.98977181855913	7.6085923851134	3.24226171071912	3.43502942130913	5.15635470575564
ACY3	0	0	0	0	0	0	0	0	0	0.953606385505624	0	0
ACYP1	53.1378242967842	47.4428322546941	7.5245655900684	35.5571134140957	27.2273318873043	22.5659845080955	32.2498762846081	32.8874900041504	30.4343695404536	9.15462130085399	7.47624050520222	13.6127764231949
ACYP2	14.492133899123	15.1817063215021	15.0491311801368	23.1121237191622	6.28323043553176	9.40249354503979	6.71872422596002	5.97954363711826	9.51074048139174	17.1649149391012	24.2472665033586	14.4377931761158
